accepted,accuracy_accepted,cal_auprc,cal_auroc,cal_brier,cal_ece,cal_n_labeled,ci_high,ci_low,coverage,dataset,mean_cost,method,n,n_test,raw_accuracy,risk_accepted,seed,threshold
0.0,,0.9141724522194092,0.4642857142857143,0.09629629629629617,0.15555555555555547,90.0,,,0.0,tldr,0.0,self_only,90.0,90,0.9333333333333333,,4,1.01
90.0,0.9333333333333333,0.9187818898565138,0.5,0.25,0.43333333333333335,90.0,0.9777777777777777,0.8777777777777778,1.0,tldr,0.0,raw,90.0,90,0.9333333333333333,0.06666666666666665,4,0.0
68.0,0.9411764705882353,0.9537152984243619,0.811965811965812,0.08460715780976613,0.03804678845523349,90.0,0.9852941176470589,0.8823529411764706,0.7555555555555555,tldr,0.0,logistic_fusion,90.0,90,0.8666666666666667,0.05882352941176472,5,0.8316685290206839
0.0,,0.8718068479992372,0.5240384615384616,0.11724999999999994,0.03611111111111119,90.0,,,0.0,tldr,0.0,best_single_signal,90.0,90,0.8666666666666667,,5,1.01
0.0,,0.8620226154689961,0.5416666666666666,0.1271604938271605,0.1296296296296296,90.0,,,0.0,tldr,0.0,max_signal,90.0,90,0.8666666666666667,,5,1.01
73.0,0.9452054794520548,0.9518412724755497,0.8002136752136753,0.08800000000000001,0.08000000000000002,90.0,0.9863013698630136,0.8904109589041096,0.8111111111111111,tldr,0.0,rubric_only,90.0,90,0.8666666666666667,0.0547945205479452,5,1.0
0.0,,0.7778902088460508,0.23717948717948717,0.7111111111111111,0.711111111111111,90.0,,,0.0,tldr,0.0,swap_only,90.0,90,0.8666666666666667,,5,1.01
0.0,,0.8115763189711374,0.4166666666666667,0.15308641975308632,0.1925925925925926,90.0,,,0.0,tldr,0.0,self_only,90.0,90,0.8666666666666667,,5,1.01
90.0,0.8666666666666667,0.8521055981666782,0.5,0.25,0.3666666666666667,90.0,0.9333333333333333,0.7888888888888889,1.0,tldr,0.0,raw,90.0,90,0.8666666666666667,0.1333333333333333,5,0.0
21.0,0.9047619047619048,0.9249522262705804,0.7612387612387612,0.08478383536839383,0.06366127349644166,90.0,1.0,0.7619047619047619,0.23333333333333334,tldr,0.0,logistic_fusion,90.0,90,0.8555555555555555,0.09523809523809523,6,0.9958301438439092
71.0,0.9295774647887324,0.8950875065512107,0.7557442557442557,0.10444444444444445,0.08666666666666667,90.0,0.9859154929577465,0.8732394366197183,0.7888888888888889,tldr,0.0,best_single_signal,90.0,90,0.8555555555555555,0.07042253521126762,6,1.0
86.0,0.8604651162790697,0.798503359217523,0.5204795204795205,0.13960493827160494,0.14740740740740743,90.0,0.9302325581395349,0.7790697674418605,0.9555555555555556,tldr,0.0,max_signal,90.0,90,0.8555555555555555,0.13953488372093026,6,1.0
71.0,0.9295774647887324,0.8950875065512107,0.7557442557442557,0.10444444444444445,0.08666666666666667,90.0,0.9859154929577465,0.8732394366197183,0.7888888888888889,tldr,0.0,rubric_only,90.0,90,0.8555555555555555,0.07042253521126762,6,1.0
0.0,,0.7517335219636743,0.2972027972027972,0.6555555555555556,0.6555555555555556,90.0,,,0.0,tldr,0.0,swap_only,90.0,90,0.8555555555555555,,6,1.01
90.0,0.8555555555555555,0.8227570799445998,0.5044955044955045,0.14814814814814808,0.15555555555555564,90.0,0.9222222222222223,0.7777777777777778,1.0,tldr,0.0,self_only,90.0,90,0.8555555555555555,0.1444444444444445,6,0.6666666666666666
90.0,0.8555555555555555,0.7940006601549353,0.5,0.25,0.3555555555555555,90.0,0.9222222222222223,0.7777777777777778,1.0,tldr,0.0,raw,90.0,90,0.8555555555555555,0.1444444444444445,6,0.0
0.0,,0.9901266244799414,0.9207317073170732,0.04642164324235073,0.07508365929032013,90.0,,,0.0,tldr,0.0,logistic_fusion,90.0,90,0.9111111111111111,,7,1.01
87.0,0.9425287356321839,0.9376874565086459,0.7271341463414634,0.06622222222222224,0.06888888888888893,90.0,0.9885057471264368,0.8850574712643678,0.9666666666666667,tldr,0.0,best_single_signal,90.0,90,0.9111111111111111,0.05747126436781613,7,0.8
0.0,,0.921560229144328,0.49390243902439024,0.08933333333333332,0.09111111111111111,90.0,,,0.0,tldr,0.0,max_signal,90.0,90,0.9111111111111111,,7,1.01
87.0,0.9425287356321839,0.9376874565086459,0.7271341463414634,0.06622222222222224,0.06888888888888893,90.0,0.9885057471264368,0.8850574712643678,0.9666666666666667,tldr,0.0,rubric_only,90.0,90,0.9111111111111111,0.05747126436781613,7,0.8
0.0,,0.8509122725023804,0.1524390243902439,0.7222222222222222,0.7222222222222222,90.0,,,0.0,tldr,0.0,swap_only,90.0,90,0.9111111111111111,,7,1.01
0.0,,0.9097983652547703,0.40396341463414637,0.11481481481481474,0.16666666666666674,90.0,,,0.0,tldr,0.0,self_only,90.0,90,0.9111111111111111,,7,1.01
90.0,0.9111111111111111,0.921560229144328,0.5,0.25,0.4111111111111111,90.0,0.9666666666666667,0.8444444444444444,1.0,tldr,0.0,raw,90.0,90,0.9111111111111111,0.0888888888888889,7,0.0
86.0,0.9302325581395349,0.9502790236099931,0.7544581618655692,0.0715761917359773,0.054251745157469757,90.0,0.9767441860465116,0.872093023255814,0.9555555555555556,tldr,0.0,logistic_fusion,90.0,90,0.9,0.06976744186046513,8,0.6409777369572222
