accuracy_accepted,accuracy_accepted_std,cal_auprc,cal_auprc_std,cal_auroc,cal_auroc_std,cal_brier,cal_brier_std,cal_ece,cal_ece_std,coverage,coverage_std,method,n_folds,raw_accuracy,raw_accuracy_std,risk_accepted,risk_accepted_std
0.9177070524383747,0.027625155842802746,0.9451323616432472,0.027003208550764178,0.7552265732070539,0.08900804554074059,0.08045458699725451,0.019371902254276204,0.07321720866301608,0.02846030941189931,0.64,0.33695074190322805,logistic_fusion,10,0.8844444444444445,0.030711722135745013,0.0822929475616254,0.027625155842802746
0.9070712207026463,0.038601004001699996,0.9123784425440187,0.03086594972503168,0.661882687699806,0.07785461584425594,0.09399166666666667,0.022507872593910412,0.08205555555555558,0.02806083558675971,0.6577777777777778,0.4357992515531905,best_single_signal,10,0.8844444444444445,0.030711722135745013,0.09292877929735373,0.038601004001699996
0.8820457654520583,0.032322921708575314,0.8680774834162245,0.04368555181136643,0.5152478087152128,0.037556122494660456,0.11306666666666665,0.029415623858637375,0.11866666666666666,0.029991859892443417,0.4811111111111111,0.4812034809968199,max_signal,10,0.8844444444444445,0.030711722135745013,0.11795423454794178,0.032322921708575314
0.9118380030463222,0.03824706941166506,0.9203818849916499,0.029661048997726275,0.6895002090673272,0.07288385873309274,0.09106666666666667,0.021155228755645822,0.08644444444444443,0.02361104575154353,0.7388888888888888,0.3773935955019983,rubric_only,10,0.8844444444444445,0.030711722135745013,0.08816199695367766,0.03824706941166506
0.8333333333333334,0.0,0.8047568556141431,0.040860054533513886,0.24006686005518013,0.05087499060655423,0.7033333333333334,0.039767844818162854,0.7033333333333334,0.03976784481816285,0.1,0.30000000000000004,swap_only,10,0.8844444444444445,0.030711722135745013,0.16666666666666663,0.0
0.8275580665411174,0.01979721433830505,0.8513062256159449,0.040686713602467395,0.43450889717524077,0.057988525540460995,0.13555555555555548,0.026112205563263775,0.17555555555555555,0.02816763458049116,0.2311111111111111,0.36405806076083286,self_only,10,0.8844444444444445,0.030711722135745013,0.1724419334588826,0.01979721433830505
0.8844444444444445,0.030711722135745013,0.8642203770174696,0.044976861557122653,0.5,0.0,0.25,0.0,0.3844444444444444,0.030711722135745013,1.0,0.0,raw,10,0.8844444444444445,0.030711722135745013,0.11555555555555555,0.030711722135745016
