accuracy_accepted,accuracy_accepted_std,alpha,coverage,coverage_std,n_folds,risk_accepted,risk_accepted_std
0.9245283018867925,0.0,0.05,0.05888888888888889,0.1766666666666667,10,0.07547169811320753,0.0
0.9556372549019608,0.017320202516947995,0.08,0.24666666666666667,0.31750571104030534,10,0.0443627450980392,0.017320202516947995
0.9487065607175429,0.011982435875470663,0.1,0.46777777777777774,0.34933623125741736,10,0.05129343928245706,0.011982435875470663
0.9414115815702976,0.021718633387936302,0.12,0.49777777777777776,0.33450903769000967,10,0.0585884184297025,0.021718633387936302
0.9177070524383747,0.027625155842802746,0.15,0.64,0.33695074190322805,10,0.0822929475616254,0.027625155842802746
0.9006589681741431,0.03873747743961795,0.2,0.9766666666666668,0.027866524897743224,10,0.09934103182585684,0.03873747743961795
0.899314972663481,0.04481436630575795,0.25,0.9244444444444444,0.20474615418688819,10,0.100685027336519,0.04481436630575794
0.8927493160978246,0.028566317512688788,0.3,0.93,0.1881062216336397,10,0.10725068390217558,0.028566317512688785
