accepted,accuracy_accepted,cal_auprc,cal_auroc,cal_brier,cal_ece,cal_n_labeled,ci_high,ci_low,coverage,dataset,mean_cost,method,n,n_test,raw_accuracy,risk_accepted,seed,threshold
0.0,,0.7463880635569106,0.5814393939393939,0.23950617283950612,0.23703703703703702,90.0,,,0.0,gpt-5_5_tldr,0.0,rubric_only,90.0,90,0.7333333333333333,,1,1.01
0.0,,0.7593653084184133,0.5738636363636364,0.25555555555555554,0.2555555555555556,90.0,,,0.0,gpt-5_5_tldr,0.0,swap_only,90.0,90,0.7333333333333333,,1,1.01
0.0,,0.7269205906279005,0.5132575757575758,0.2611111111111111,0.25555555555555554,90.0,,,0.0,gpt-5_5_tldr,0.0,self_only,90.0,90,0.7333333333333333,,1,1.01
90.0,0.7333333333333333,0.7285924112518318,0.5,0.25,0.23333333333333328,90.0,0.8222222222222222,0.6444444444444445,1.0,gpt-5_5_tldr,0.0,raw,90.0,90,0.7333333333333333,0.2666666666666667,1,0.0
0.0,,0.8484315539080551,0.6496913580246914,0.16164059372344977,0.11812572051598044,90.0,,,0.0,gpt-5_5_tldr,0.0,logistic_fusion,90.0,90,0.8,,2,1.01
0.0,,0.9021111287252047,0.7121913580246914,0.1509859111111111,0.07082222222222229,90.0,,,0.0,gpt-5_5_tldr,0.0,best_single_signal,90.0,90,0.8,,2,1.01
0.0,,0.7999337309102826,0.5277777777777778,0.19382716049382714,0.19629629629629633,90.0,,,0.0,gpt-5_5_tldr,0.0,max_signal,90.0,90,0.8,,2,1.01
0.0,,0.831059496999334,0.5972222222222222,0.17777777777777778,0.17777777777777776,90.0,,,0.0,gpt-5_5_tldr,0.0,rubric_only,90.0,90,0.8,,2,1.01
0.0,,0.7886456771510925,0.5416666666666666,0.23333333333333334,0.2333333333333334,90.0,,,0.0,gpt-5_5_tldr,0.0,swap_only,90.0,90,0.8,,2,1.01
0.0,,0.7999337309102826,0.5277777777777778,0.19166666666666668,0.19444444444444448,90.0,,,0.0,gpt-5_5_tldr,0.0,self_only,90.0,90,0.8,,2,1.01
90.0,0.8,0.7989042539844828,0.5,0.25,0.30000000000000004,90.0,0.8777777777777778,0.7111111111111111,1.0,gpt-5_5_tldr,0.0,raw,90.0,90,0.8,0.19999999999999996,2,0.0
14.0,0.8571428571428571,0.8160055916002866,0.660787771898883,0.20101827984547635,0.10443271692484173,90.0,1.0,0.6428571428571429,0.15555555555555556,gpt-5_5_tldr,0.0,logistic_fusion,90.0,90,0.7,0.1428571428571429,3,0.8603627037423177
26.0,0.9230769230769231,0.837708482733299,0.6387419165196943,0.22325755555555551,0.1458444444444444,90.0,1.0,0.8076923076923077,0.28888888888888886,gpt-5_5_tldr,0.0,best_single_signal,90.0,90,0.7,0.07692307692307687,3,0.8940000000000001
0.0,,0.7763721748021055,0.5185185185185185,0.2938271604938271,0.2962962962962964,90.0,,,0.0,gpt-5_5_tldr,0.0,max_signal,90.0,90,0.7,,3,1.01
0.0,,0.7962101129460037,0.5952380952380952,0.26543209876543206,0.27037037037037037,90.0,,,0.0,gpt-5_5_tldr,0.0,rubric_only,90.0,90,0.7,,3,1.01
0.0,,0.8195385150797192,0.5978835978835979,0.26666666666666666,0.26666666666666666,90.0,,,0.0,gpt-5_5_tldr,0.0,swap_only,90.0,90,0.7,,3,1.01
0.0,,0.775746855828521,0.5291005291005291,0.2861111111111111,0.2833333333333333,90.0,,,0.0,gpt-5_5_tldr,0.0,self_only,90.0,90,0.7,,3,1.01
90.0,0.7,0.7726109272399266,0.5,0.25,0.19999999999999996,90.0,0.7888888888888889,0.6,1.0,gpt-5_5_tldr,0.0,raw,90.0,90,0.7,0.30000000000000004,3,0.0
0.0,,0.9516717152152137,0.7961321514907332,0.1520907420565509,0.13807101754574846,90.0,,,0.0,gpt-5_5_tldr,0.0,logistic_fusion,90.0,90,0.8111111111111111,,4,1.01
0.0,,0.9501086655682935,0.7921031426269137,0.13639662222222215,0.08937777777777783,90.0,,,0.0,gpt-5_5_tldr,0.0,best_single_signal,90.0,90,0.8111111111111111,,4,1.01
0.0,,0.8487142294668502,0.5,0.18888888888888888,0.18888888888888888,90.0,,,0.0,gpt-5_5_tldr,0.0,max_signal,90.0,90,0.8111111111111111,,4,1.01
0.0,,0.8928404566002118,0.6039484286865431,0.16666666666666666,0.16666666666666669,90.0,,,0.0,gpt-5_5_tldr,0.0,rubric_only,90.0,90,0.8111111111111111,,4,1.01
0.0,,0.9218349163084542,0.685334407735697,0.14444444444444443,0.14444444444444443,90.0,,,0.0,gpt-5_5_tldr,0.0,swap_only,90.0,90,0.8111111111111111,,4,1.01
0.0,,0.8568008907623933,0.5451248992747784,0.17777777777777778,0.16666666666666666,90.0,,,0.0,gpt-5_5_tldr,0.0,self_only,90.0,90,0.8111111111111111,,4,1.01
90.0,0.8111111111111111,0.8487142294668502,0.5,0.25,0.3111111111111111,90.0,0.8888888888888888,0.7333333333333333,1.0,gpt-5_5_tldr,0.0,raw,90.0,90,0.8111111111111111,0.18888888888888888,4,0.0
