accepted,accuracy_accepted,cal_auprc,cal_auroc,cal_brier,cal_ece,cal_n_labeled,ci_high,ci_low,coverage,dataset,mean_cost,method,n,n_test,raw_accuracy,risk_accepted,seed,threshold
186.0,0.6827956989247311,0.6787945839970957,0.5,0.25,0.18279569892473113,186.0,0.7473118279569892,0.6129032258064516,1.0,deepseek-chat_judgebench,0.0,raw,186.0,186,0.6827956989247311,0.31720430107526887,6,0.0
29.0,0.896551724137931,0.7761451209834468,0.6209016393442623,0.22334983565097008,0.07586271500277653,186.0,1.0,0.7586206896551724,0.15591397849462366,deepseek-chat_judgebench,0.0,logistic_fusion,186.0,186,0.6559139784946236,0.10344827586206895,7,0.7730500154803908
0.0,,0.7645955946962357,0.5934938524590164,0.26763064516129037,0.2046774193548391,186.0,,,0.0,deepseek-chat_judgebench,0.0,best_single_signal,186.0,186,0.6559139784946236,,7,1.01
0.0,,0.6115509976656857,0.49551741803278687,0.3428912783751493,0.34050179211469533,186.0,,,0.0,deepseek-chat_judgebench,0.0,max_signal,186.0,186,0.6559139784946236,,7,1.01
0.0,,0.6500775730537246,0.5441854508196722,0.31362007168458783,0.2956989247311828,186.0,,,0.0,deepseek-chat_judgebench,0.0,rubric_only,186.0,186,0.6559139784946236,,7,1.01
0.0,,0.6299936594747827,0.5518698770491803,0.3978494623655914,0.3978494623655914,186.0,,,0.0,deepseek-chat_judgebench,0.0,swap_only,186.0,186,0.6559139784946236,,7,1.01
0.0,,0.6389243122192353,0.5248463114754098,0.32123655913978494,0.2983870967741935,186.0,,,0.0,deepseek-chat_judgebench,0.0,self_only,186.0,186,0.6559139784946236,,7,1.01
186.0,0.6559139784946236,0.6170495818642654,0.5,0.25,0.15591397849462363,186.0,0.7258064516129032,0.5860215053763441,1.0,deepseek-chat_judgebench,0.0,raw,186.0,186,0.6559139784946236,0.34408602150537637,7,0.0
0.0,,0.6380843285589024,0.5159172550476898,0.2458072587555029,0.11784244141439183,186.0,,,0.0,deepseek-chat_judgebench,0.0,logistic_fusion,186.0,186,0.6290322580645161,,8,1.01
0.0,,0.810344405380633,0.6353276353276354,0.279731182795699,0.2403225806451625,186.0,,,0.0,deepseek-chat_judgebench,0.0,best_single_signal,186.0,186,0.6290322580645161,,8,1.01
0.0,,0.709237537795703,0.5102192493496841,0.3655913978494624,0.3655913978494623,186.0,,,0.0,deepseek-chat_judgebench,0.0,max_signal,186.0,186,0.6290322580645161,,8,1.01
0.0,,0.6995465496365053,0.5156075808249722,0.3470728793309438,0.3243727598566309,186.0,,,0.0,deepseek-chat_judgebench,0.0,rubric_only,186.0,186,0.6290322580645161,,8,1.01
0.0,,0.7397242242271987,0.5772946859903382,0.3709677419354839,0.3709677419354839,186.0,,,0.0,deepseek-chat_judgebench,0.0,swap_only,186.0,186,0.6290322580645161,,8,1.01
0.0,,0.7168325276155468,0.5373467112597548,0.3346774193548387,0.29838709677419356,186.0,,,0.0,deepseek-chat_judgebench,0.0,self_only,186.0,186,0.6290322580645161,,8,1.01
186.0,0.6290322580645161,0.709883390204204,0.5,0.25,0.12903225806451613,186.0,0.6935483870967742,0.5645161290322581,1.0,deepseek-chat_judgebench,0.0,raw,186.0,186,0.6290322580645161,0.3709677419354839,8,0.0
0.0,,0.7163298433249721,0.5384399551066218,0.21524133855364794,0.08435164191537019,186.0,,,0.0,deepseek-chat_judgebench,0.0,logistic_fusion,186.0,186,0.7096774193548387,,9,1.01
0.0,,0.7932831167651057,0.565165544332211,0.22965053763440862,0.1908602150537646,186.0,,,0.0,deepseek-chat_judgebench,0.0,best_single_signal,186.0,186,0.7096774193548387,,9,1.01
0.0,,0.74135362329332,0.48863636363636365,0.29211469534050183,0.2956989247311828,186.0,,,0.0,deepseek-chat_judgebench,0.0,max_signal,186.0,186,0.7096774193548387,,9,1.01
0.0,,0.764457713952104,0.507996632996633,0.2783751493428913,0.2544802867383513,186.0,,,0.0,deepseek-chat_judgebench,0.0,rubric_only,186.0,186,0.7096774193548387,,9,1.01
0.0,,0.7792148548974152,0.5635521885521886,0.3709677419354839,0.3709677419354839,186.0,,,0.0,deepseek-chat_judgebench,0.0,swap_only,186.0,186,0.7096774193548387,,9,1.01
0.0,,0.7374723896999051,0.5092592592592593,0.27956989247311825,0.26881720430107525,186.0,,,0.0,deepseek-chat_judgebench,0.0,self_only,186.0,186,0.7096774193548387,,9,1.01
186.0,0.7096774193548387,0.7435788806327813,0.5,0.25,0.20967741935483875,186.0,0.7795698924731183,0.6397849462365591,1.0,deepseek-chat_judgebench,0.0,raw,186.0,186,0.7096774193548387,0.29032258064516125,9,0.0
