accuracy_accepted,accuracy_accepted_std,cal_auprc,cal_auprc_std,cal_auroc,cal_auroc_std,cal_brier,cal_brier_std,cal_ece,cal_ece_std,coverage,coverage_std,method,n_folds,raw_accuracy,raw_accuracy_std,risk_accepted,risk_accepted_std
0.8221288515406163,0.009770517990875987,0.8211680312118913,0.05090140960083415,0.7660552640077292,0.040265643066051286,0.1716470123314861,0.01833688825621997,0.10705744926016383,0.037929693963577975,0.11333333333333333,0.18926759422104517,logistic_fusion,10,0.6522222222222223,0.046361435655611266,0.17787114845938376,0.009770517990875988
,,0.7781536856542767,0.07501895236448393,0.6723789509873805,0.06044596360598186,0.24974311111111117,0.045940416466721416,0.2408888888888887,0.03712843906837868,0.0,0.0,best_single_signal,10,0.6522222222222223,0.046361435655611266,,
,,0.6679791456444584,0.07939641365506642,0.5224944806967766,0.026814568240964825,0.3365432098765432,0.04710552028321378,0.3362962962962963,0.047018077252024705,0.0,0.0,max_signal,10,0.6522222222222223,0.046361435655611266,,
,,0.6732441141477613,0.08076500319992821,0.5407266480530589,0.03147687831419719,0.3123456790123456,0.04342451101961993,0.2844444444444444,0.047076390653142675,0.0,0.0,rubric_only,10,0.6522222222222223,0.046361435655611266,,
,,0.7804210829954638,0.07267978883728857,0.7137075090586864,0.03637320492337997,0.22222222222222224,0.03022549001941209,0.22222222222222224,0.030225490019412094,0.0,0.0,swap_only,10,0.6522222222222223,0.046361435655611266,,
,,0.6746609498011845,0.08224406054004389,0.5333205468014178,0.03142672927167461,0.3194444444444444,0.044824761675431785,0.2988888888888888,0.04463846539244592,0.0,0.0,self_only,10,0.6522222222222223,0.046361435655611266,,
0.6522222222222223,0.046361435655611266,0.6554242764967422,0.07937351720002062,0.5,0.0,0.25,0.0,0.1522222222222222,0.046361435655611266,1.0,0.0,raw,10,0.6522222222222223,0.046361435655611266,0.34777777777777785,0.04636143565561126
