accuracy_accepted,accuracy_accepted_std,alpha,coverage,coverage_std,n_folds,risk_accepted,risk_accepted_std
,,0.05,0.0,0.0,10,,
,,0.08,0.0,0.0,10,,
,,0.1,0.0,0.0,10,,
0.8095238095238095,0.0,0.12,0.023333333333333334,0.06999999999999999,10,0.19047619047619047,0.0
0.8221288515406163,0.009770517990875987,0.15,0.11333333333333333,0.18926759422104517,10,0.17787114845938376,0.009770517990875988
0.8139353400222965,0.0791876601061537,0.2,0.2111111111111111,0.2278184245575876,10,0.18606465997770347,0.0791876601061537
0.789613005975889,0.08207372710028349,0.25,0.40555555555555556,0.24028018624354897,10,0.21038699402411087,0.08207372710028349
0.7917717812454653,0.09003678825414478,0.3,0.5766666666666667,0.2556738856482397,10,0.2082282187545345,0.09003678825414477
