accepted,accuracy_accepted,cal_auprc,cal_auroc,cal_brier,cal_ece,cal_n_labeled,ci_high,ci_low,coverage,dataset,mean_cost,method,n,n_test,raw_accuracy,risk_accepted,seed,threshold
0.0,,0.7870873525934714,0.7243753187149413,0.23333333333333334,0.23333333333333336,90.0,,,0.0,deepseek-chat_tldr,0.0,swap_only,90.0,90,0.5888888888888889,,1,1.01
0.0,,0.6268619198801089,0.5028046914839368,0.3972222222222222,0.3833333333333333,90.0,,,0.0,deepseek-chat_tldr,0.0,self_only,90.0,90,0.5888888888888889,,1,1.01
90.0,0.5888888888888889,0.6441323021341002,0.5,0.25,0.0888888888888889,90.0,0.6888888888888889,0.5,1.0,deepseek-chat_tldr,0.0,raw,90.0,90,0.5888888888888889,0.4111111111111111,1,0.0
0.0,,0.8010241900147845,0.7076923076923077,0.19620785274364227,0.1981418948361131,90.0,,,0.0,deepseek-chat_tldr,0.0,logistic_fusion,90.0,90,0.7222222222222222,,2,1.01
0.0,,0.8702191742360371,0.6584615384615384,0.24444444444444444,0.2444444444444444,90.0,,,0.0,deepseek-chat_tldr,0.0,best_single_signal,90.0,90,0.7222222222222222,,2,1.01
0.0,,0.812562486919225,0.5323076923076923,0.2666666666666666,0.2666666666666667,90.0,,,0.0,deepseek-chat_tldr,0.0,max_signal,90.0,90,0.7222222222222222,,2,1.01
0.0,,0.8140854850326683,0.5753846153846154,0.24197530864197525,0.20740740740740735,90.0,,,0.0,deepseek-chat_tldr,0.0,rubric_only,90.0,90,0.7222222222222222,,2,1.01
0.0,,0.8702191742360371,0.6584615384615384,0.24444444444444444,0.2444444444444444,90.0,,,0.0,deepseek-chat_tldr,0.0,swap_only,90.0,90,0.7222222222222222,,2,1.01
0.0,,0.825325282198497,0.5384615384615384,0.25833333333333336,0.23888888888888885,90.0,,,0.0,deepseek-chat_tldr,0.0,self_only,90.0,90,0.7222222222222222,,2,1.01
90.0,0.7222222222222222,0.7977463522319004,0.5,0.25,0.2222222222222222,90.0,0.8111111111111111,0.6222222222222222,1.0,deepseek-chat_tldr,0.0,raw,90.0,90,0.7222222222222222,0.2777777777777778,2,0.0
0.0,,0.778570371121676,0.7366233766233766,0.19209318854624877,0.0810011335452989,90.0,,,0.0,deepseek-chat_tldr,0.0,logistic_fusion,90.0,90,0.6111111111111112,,3,1.01
0.0,,0.6478732793260777,0.6033766233766233,0.31430333333333366,0.2861111111111106,90.0,,,0.0,deepseek-chat_tldr,0.0,best_single_signal,90.0,90,0.6111111111111112,,3,1.01
0.0,,0.5645023898609056,0.5571428571428572,0.3641975308641975,0.37407407407407406,90.0,,,0.0,deepseek-chat_tldr,0.0,max_signal,90.0,90,0.6111111111111112,,3,1.01
0.0,,0.5661428890210244,0.5467532467532468,0.34444444444444433,0.32222222222222224,90.0,,,0.0,deepseek-chat_tldr,0.0,rubric_only,90.0,90,0.6111111111111112,,3,1.01
0.0,,0.6228954527409536,0.7012987012987013,0.24444444444444444,0.2444444444444444,90.0,,,0.0,deepseek-chat_tldr,0.0,swap_only,90.0,90,0.6111111111111112,,3,1.01
0.0,,0.5682379026408071,0.5454545454545454,0.3472222222222222,0.31666666666666665,90.0,,,0.0,deepseek-chat_tldr,0.0,self_only,90.0,90,0.6111111111111112,,3,1.01
90.0,0.6111111111111112,0.5364711369622979,0.5,0.25,0.11111111111111116,90.0,0.7111111111111111,0.5,1.0,deepseek-chat_tldr,0.0,raw,90.0,90,0.6111111111111112,0.38888888888888884,3,0.0
51.0,0.8235294117647058,0.7792176682025217,0.7660818713450293,0.17181232071327268,0.129809770597626,90.0,0.9215686274509803,0.7058823529411765,0.5666666666666667,deepseek-chat_tldr,0.0,logistic_fusion,90.0,90,0.6333333333333333,0.17647058823529416,4,0.730640718469176
0.0,,0.8319657199246502,0.7248803827751196,0.2111111111111111,0.21111111111111117,90.0,,,0.0,deepseek-chat_tldr,0.0,best_single_signal,90.0,90,0.6333333333333333,,4,1.01
0.0,,0.7079319060908198,0.5063795853269537,0.36172839506172844,0.3592592592592593,90.0,,,0.0,deepseek-chat_tldr,0.0,max_signal,90.0,90,0.6333333333333333,,4,1.01
0.0,,0.7109255572766842,0.539872408293461,0.3246913580246913,0.2925925925925925,90.0,,,0.0,deepseek-chat_tldr,0.0,rubric_only,90.0,90,0.6333333333333333,,4,1.01
0.0,,0.8319657199246502,0.7248803827751196,0.2111111111111111,0.21111111111111117,90.0,,,0.0,deepseek-chat_tldr,0.0,swap_only,90.0,90,0.6333333333333333,,4,1.01
0.0,,0.7376980518945919,0.5773524720893142,0.3138888888888889,0.2944444444444444,90.0,,,0.0,deepseek-chat_tldr,0.0,self_only,90.0,90,0.6333333333333333,,4,1.01
90.0,0.6333333333333333,0.6802330505852694,0.5,0.25,0.1333333333333333,90.0,0.7222222222222222,0.5333333333333333,1.0,deepseek-chat_tldr,0.0,raw,90.0,90,0.6333333333333333,0.3666666666666667,4,0.0
0.0,,0.7874155504953527,0.71791972866026,0.17650926998117383,0.09468914075751063,90.0,,,0.0,deepseek-chat_tldr,0.0,logistic_fusion,90.0,90,0.6777777777777778,,5,1.01
0.0,,0.8083049626779374,0.6659129451667609,0.24444444444444444,0.24444444444444446,90.0,,,0.0,deepseek-chat_tldr,0.0,best_single_signal,90.0,90,0.6777777777777778,,5,1.01
0.0,,0.631447215725629,0.48360655737704916,0.32469135802469135,0.32962962962962966,90.0,,,0.0,deepseek-chat_tldr,0.0,max_signal,90.0,90,0.6777777777777778,,5,1.01
0.0,,0.6430334452776482,0.5206331260599208,0.3012345679012345,0.2740740740740741,90.0,,,0.0,deepseek-chat_tldr,0.0,rubric_only,90.0,90,0.6777777777777778,,5,1.01
0.0,,0.8083049626779374,0.6659129451667609,0.24444444444444444,0.24444444444444446,90.0,,,0.0,deepseek-chat_tldr,0.0,swap_only,90.0,90,0.6777777777777778,,5,1.01
0.0,,0.6748865478811291,0.5288298473713963,0.3,0.2777777777777778,90.0,,,0.0,deepseek-chat_tldr,0.0,self_only,90.0,90,0.6777777777777778,,5,1.01
90.0,0.6777777777777778,0.6375514114442503,0.5,0.25,0.1777777777777778,90.0,0.7666666666666667,0.5666666666666667,1.0,deepseek-chat_tldr,0.0,raw,90.0,90,0.6777777777777778,0.3222222222222222,5,0.0
