accuracy_accepted,accuracy_accepted_std,alpha,coverage,coverage_std,n_folds,risk_accepted,risk_accepted_std
0.9824363048055357,0.012505761183668437,0.05,0.4290322580645161,0.24565598081214218,10,0.01756369519446435,0.012505761183668437
0.9649193391810844,0.014194361502406456,0.08,0.7516129032258063,0.1795859885902949,10,0.035080660818915775,0.014194361502406456
0.9479024746385539,0.02699089189185757,0.1,0.8338709677419356,0.22773688399974087,10,0.05209752536144602,0.02699089189185757
0.9257312548684965,0.027264568169860823,0.12,0.8,0.33226328422666856,10,0.07426874513150358,0.027264568169860823
0.9286730142214425,0.03763098294895438,0.15,0.646236559139785,0.4225122383002294,10,0.07132698577855742,0.03763098294895438
0.9156732671903504,0.01690058101947324,0.2,0.9946236559139784,0.005376344086021501,10,0.08432673280964961,0.01690058101947324
0.9156732671903504,0.01690058101947324,0.25,0.9946236559139784,0.005376344086021501,10,0.08432673280964961,0.01690058101947324
0.9156732671903504,0.01690058101947324,0.3,0.9946236559139784,0.005376344086021501,10,0.08432673280964961,0.01690058101947324
